date,TD,BMO,BNS,RBC,CM
2009-06-08,26.325000762939453,40.790000915527344,36.130001068115234,20.450000762939453,24.7450008392334
2009-06-09,26.145000457763672,40.900001525878906,36.439998626708984,20.270000457763672,24.8799991607666
2009-06-10,25.834999084472656,40.630001068115234,36.29999923706055,20.40999984741211,24.610000610351562
2009-06-11,26.014999389648438,41,36.689998626708984,20.920000076293945,24.915000915527344
2009-06-12,25.739999771118164,40.779998779296875,36.45000076293945,20.530000686645508,24.540000915527344
2009-06-15,25.110000610351562,40,35.349998474121094,20.09000015258789,23.90999984741211
2009-06-16,24.920000076293945,39.66999816894531,34.97999954223633,20.299999237060547,23.834999084472656
2009-06-17,24.959999084472656,39.459999084472656,34.900001525878906,20.510000228881836,23.46500015258789
2009-06-18,25.190000534057617,40.22999954223633,35.52000045776367,20.59000015258789,23.860000610351562
2009-06-19,25.614999771118164,40.880001068115234,36.119998931884766,20.729999542236328,24.3700008392334
2009-06-22,24.71500015258789,39.849998474121094,35.47999954223633,20,23.854999542236328
2009-06-23,24.30500030517578,39.34000015258789,35.209999084472656,19.299999237060547,23.71500015258789
2009-06-24,24.684999465942383,40.529998779296875,35.33000183105469,19.239999771118164,24.229999542236328
2009-06-25,25.329999923706055,41.380001068115234,36.099998474121094,19.760000228881836,24.420000076293945
2009-06-26,26.209999084472656,42.5,37.38999938964844,20.049999237060547,24.854999542236328
2009-06-29,26.4950008392334,43.20000076293945,38.209999084472656,20.030000686645508,25.454999923706055
2009-06-30,25.854999542236328,42.150001525878906,37.5,20.450000762939453,25.03499984741211
2009-07-01,25.90999984741211,43.029998779296875,38.029998779296875,21.020000457763672,25.4950008392334
2009-07-02,24.75,41.93000030517578,36.869998931884766,20.170000076293945,24.815000534057617
2009-07-06,25.219999313354492,42.130001068115234,36.93000030517578,20.25,24.940000534057617
2009-07-07,24.610000610351562,40.529998779296875,35.5,19.489999771118164,24.53499984741211
2009-07-08,24.149999618530273,39.29999923706055,34.560001373291016,20.479999542236328,24.235000610351562
2009-07-09,24.260000228881836,39.84000015258789,34.630001068115234,20.5,24.424999237060547
2009-07-10,24.299999237060547,39.439998626708984,34.83000183105469,20.530000686645508,24.770000457763672
2009-07-13,25.239999771118164,40.529998779296875,36.029998779296875,21.209999084472656,25.399999618530273
2009-07-14,25.940000534057617,42.290000915527344,37.06999969482422,21.65999984741211,26.3700008392334
2009-07-15,26.924999237060547,44.11000061035156,38.7599983215332,22.610000610351562,27.825000762939453
2009-07-16,26.80500030517578,43.90999984741211,38.540000915527344,23.760000228881836,27.96500015258789
2009-07-17,26.825000762939453,44.040000915527344,38.470001220703125,23.520000457763672,27.864999771118164
2009-07-20,27.299999237060547,44.77000045776367,38.95000076293945,23.760000228881836,28.46500015258789
2009-07-21,27.059999465942383,44.40999984741211,39,22.850000381469727,28.360000610351562
2009-07-22,27.260000228881836,44.349998474121094,39.15999984741211,22.719999313354492,28.454999923706055
2009-07-23,28.264999389648438,46.040000915527344,40.31999969482422,24.040000915527344,29.709999084472656
2009-07-24,28.704999923706055,47.709999084472656,41.88999938964844,24.18000030517578,30.3700008392334
2009-07-27,29.135000228881836,48.529998779296875,42.560001373291016,24.389999389648438,31.065000534057617
2009-07-28,28.795000076293945,47.77000045776367,41.849998474121094,23.25,30.094999313354492
2009-07-29,28.3700008392334,47.58000183105469,41.630001068115234,23.139999389648438,30.06999969482422
2009-07-30,28.559999465942383,48.599998474121094,42.0099983215332,23.860000610351562,30.450000762939453
2009-07-31,29.31999969482422,50.11000061035156,42.709999084472656,23.700000762939453,30.81999969482422
2009-08-03,30.155000686645508,50.93000030517578,44.16999816894531,23.899999618530273,31.895000457763672
2009-08-04,30.125,50.7400016784668,43.470001220703125,24.149999618530273,31.485000610351562
2009-08-05,30.309999465942383,50.83000183105469,44.15999984741211,22.59000015258789,32.13999938964844
2009-08-06,29.3799991607666,48.88999938964844,42.7599983215332,22.600000381469727,31.075000762939453
2009-08-07,29.434999465942383,49.41999816894531,42.75,22.770000457763672,31.760000228881836
2009-08-10,29.049999237060547,48.459999084472656,41.869998931884766,22.170000076293945,31.440000534057617
2009-08-11,28.110000610351562,46.040000915527344,39.970001220703125,21.649999618530273,30.190000534057617
2009-08-12,28.649999618530273,46.86000061035156,40.310001373291016,22.010000228881836,30.645000457763672
2009-08-13,29.114999771118164,47.16999816894531,40.880001068115234,22.09000015258789,31.219999313354492
2009-08-14,28.80500030517578,46.540000915527344,40.439998626708984,22.09000015258789,30.735000610351562
2009-08-17,28.09000015258789,44.959999084472656,39.369998931884766,21.059999465942383,29.780000686645508
2009-08-18,28.405000686645508,45.099998474121094,39.90999984741211,21.100000381469727,30.139999389648438
2009-08-19,28.975000381469727,45.939998626708984,40.529998779296875,21.280000686645508,30.2549991607666
2009-08-20,29.100000381469727,46.41999816894531,41.279998779296875,21.15999984741211,30.375
2009-08-21,29.5049991607666,47.029998779296875,41.709999084472656,21.690000534057617,30.674999237060547
2009-08-24,29.389999389648438,45.56999969482422,41.529998779296875,21.829999923706055,30.46500015258789
2009-08-25,30.239999771118164,48.20000076293945,42.810001373291016,22.25,31.610000610351562
2009-08-26,30.274999618530273,48.959999084472656,42.66999816894531,22.56999969482422,29.600000381469727
2009-08-27,31.3700008392334,49.790000915527344,44.18000030517578,22.6299991607666,29.459999084472656
2009-08-28,30.799999237060547,48.119998931884766,42.43000030517578,22.40999984741211,29.389999389648438
2009-08-31,30.84000015258789,48.220001220703125,41.939998626708984,21.989999771118164,29.225000381469727
2009-09-01,29.905000686645508,46.16999816894531,39.7599983215332,21.649999618530273,27.71500015258789
2009-09-02,29.174999237060547,45.650001525878906,38.880001068115234,21.420000076293945,27.25
2009-09-03,29.864999771118164,46.43000030517578,39.880001068115234,21.93000030517578,27.969999313354492
2009-09-04,30.924999237060547,47.81999969482422,41.290000915527344,22.010000228881836,28.6200008392334
2009-09-08,31.174999237060547,48.040000915527344,41.58000183105469,22.350000381469727,28.795000076293945
2009-09-09,30.770000457763672,47.54999923706055,40.66999816894531,22.969999313354492,28.514999389648438
2009-09-10,30.864999771118164,47.91999816894531,41.75,23.290000915527344,28.924999237060547
2009-09-11,30.920000076293945,48.04999923706055,42.2599983215332,23.059999465942383,29.19499969482422
2009-09-14,30.979999542236328,48.220001220703125,43.02000045776367,23.200000762939453,29.46500015258789
2009-09-15,31.68000030517578,49.22999954223633,45.20000076293945,22.799999237060547,30.424999237060547
2009-09-16,32.165000915527344,49.880001068115234,45.56999969482422,22.670000076293945,30.809999465942383
2009-09-17,32.025001525878906,50.380001068115234,45.15999984741211,23.030000686645508,30.795000076293945
2009-09-18,32.10499954223633,50.18000030517578,45.720001220703125,23.850000381469727,30.8799991607666
2009-09-21,31.53499984741211,49.18000030517578,44.310001373291016,23.309999465942383,30.55500030517578
2009-09-22,32.19499969482422,50.5,45.040000915527344,23.920000076293945,31.329999923706055
2009-09-23,31.975000381469727,50.2599983215332,44.68000030517578,23.81999969482422,31.2549991607666
2009-09-24,31.165000915527344,48.72999954223633,43.279998779296875,23.579999923706055,29.885000228881836
2009-09-25,30.8799991607666,48.70000076293945,43.540000915527344,23.549999237060547,29.950000762939453
2009-09-28,31.670000076293945,50,44.58000183105469,23.459999084472656,30.290000915527344
2009-09-29,31.985000610351562,49.65999984741211,45.040000915527344,23.639999389648438,30.325000762939453
2009-09-30,32.224998474121094,50.63999938964844,45.58000183105469,23.329999923706055,30.5049991607666
2009-10-01,30.80500030517578,48.81999969482422,44.2599983215332,22.889999389648438,29.670000076293945
2009-10-02,30.049999237060547,47.88999938964844,42.66999816894531,22.81999969482422,29.28499984741211
2009-10-05,30.670000076293945,49.2400016784668,43.970001220703125,22.809999465942383,30.34000015258789
2009-10-06,30.610000610351562,49.599998474121094,44.58000183105469,23.239999771118164,30.575000762939453
2009-10-07,30.959999084472656,49.95000076293945,44.90999984741211,23.469999313354492,30.950000762939453
2009-10-08,31.155000686645508,50.58000183105469,44.86000061035156,24.09000015258789,31.170000076293945
2009-10-09,31.594999313354492,50.5099983215332,45.29999923706055,25.15999984741211,31.450000762939453
2009-10-12,31.684999465942383,50.720001220703125,45.66999816894531,25.299999237060547,31.56999969482422
2009-10-13,31.239999771118164,50.43000030517578,44.869998931884766,25.260000228881836,31.280000686645508
2009-10-14,32.029998779296875,51.25,45.84000015258789,25.700000762939453,31.940000534057617
2009-10-15,31.844999313354492,50.810001373291016,45.34000015258789,25.489999771118164,31.56999969482422
2009-10-16,31.434999465942383,50.45000076293945,44.939998626708984,25.59000015258789,31.145000457763672
2009-10-19,31.829999923706055,51.029998779296875,45.439998626708984,26.049999237060547,31.56999969482422
2009-10-20,31.084999084472656,50.06999969482422,44.40999984741211,25.479999542236328,31.094999313354492
2009-10-21,30.719999313354492,49.79999923706055,44.099998474121094,25.309999465942383,30.799999237060547
2009-10-22,31.290000915527344,50.65999984741211,44.63999938964844,25.350000381469727,31.200000762939453
2009-10-23,30.829999923706055,49.529998779296875,44,24.8799991607666,30.600000381469727
2009-10-26,30.280000686645508,48.54999923706055,42.97999954223633,24.649999618530273,29.959999084472656
2009-10-27,29.209999084472656,47.369998931884766,41.810001373291016,23.989999771118164,29.079999923706055
2009-10-28,28.954999923706055,46.83000183105469,41.79999923706055,23,28.850000381469727
2009-10-29,29.645000457763672,48.09000015258789,42.20000076293945,23.049999237060547,29.5
2009-10-30,28.6200008392334,46.369998931884766,41.779998779296875,21.510000228881836,28.565000534057617
2009-11-02,28.9950008392334,46.52000045776367,42.720001220703125,20.579999923706055,28.665000915527344
2009-11-03,29.594999313354492,47.529998779296875,43.15999984741211,20.6299991607666,29.075000762939453
2009-11-04,29.594999313354492,47.04999923706055,43.650001525878906,20.309999465942383,29.364999771118164
2009-11-05,30.31999969482422,47.38999938964844,44.18000030517578,21.260000228881836,29.815000534057617
2009-11-06,29.9950008392334,46.59000015258789,43.43000030517578,20.950000762939453,29.71500015258789
2009-11-09,31.46500015258789,48.79999923706055,44.97999954223633,21.059999465942383,30.969999313354492
2009-11-10,31.5,49.119998931884766,45.029998779296875,21.09000015258789,31.030000686645508
2009-11-11,31.485000610351562,49.16999816894531,45.72999954223633,21.139999389648438,31.415000915527344
2009-11-12,31.489999771118164,48.59000015258789,45.61000061035156,21,31.1200008392334
2009-11-13,31.729999542236328,48.93000030517578,46.15999984741211,21.190000534057617,31.28499984741211
2009-11-16,31.979999542236328,49.310001373291016,46.650001525878906,22.729999542236328,31.364999771118164
2009-11-17,32.1349983215332,50.31999969482422,46.63999938964844,22.989999771118164,31.860000610351562
2009-11-18,32.369998931884766,50.90999984741211,46.599998474121094,22.700000762939453,32.345001220703125
2009-11-19,31.889999389648438,50.18000030517578,46.02000045776367,22.450000762939453,31.905000686645508
2009-11-20,31.440000534057617,50.25,45.5,22.700000762939453,31.594999313354492
2009-11-23,31.809999465942383,50.9900016784668,46.5,23.489999771118164,32.3650016784668
2009-11-24,31.735000610351562,50.45000076293945,46.619998931884766,23.34000015258789,32.30500030517578
2009-11-25,32.084999084472656,51,47.029998779296875,23.18000030517578,33.025001525878906
2009-11-27,31.145000457763672,49.9900016784668,45.279998779296875,22.739999771118164,32.38999938964844
2009-11-30,31.520000457763672,51.13999938964844,46.130001068115234,23.15999984741211,32.744998931884766
2009-12-01,32.220001220703125,52.11000061035156,47.459999084472656,23.239999771118164,32.88999938964844
2009-12-02,32.22999954223633,52.130001068115234,47.099998474121094,23.200000762939453,32.61000061035156
2009-12-03,31.290000915527344,51.31999969482422,46.029998779296875,22.780000686645508,33.119998931884766
2009-12-04,30.915000915527344,51.41999816894531,46.02000045776367,23.200000762939453,33.40999984741211
2009-12-07,31.405000686645508,51.400001525878906,46.13999938964844,23.1299991607666,33.30500030517578
2009-12-08,30.885000228881836,50.31999969482422,44.68000030517578,23.6299991607666,32.44499969482422
2009-12-09,31.145000457763672,50.7400016784668,44.939998626708984,23.719999313354492,32.8849983215332
2009-12-10,31.0049991607666,50.7599983215332,45.2400016784668,23.6200008392334,32.880001068115234
2009-12-11,31.1299991607666,49.939998626708984,44.790000915527344,24.110000610351562,32.439998626708984
2009-12-14,31.3700008392334,50.59000015258789,45.459999084472656,24.889999389648438,32.560001373291016
2009-12-15,30.709999084472656,50.720001220703125,45.560001373291016,25.100000381469727,32.369998931884766
2009-12-16,30.559999465942383,51.13999938964844,45.77000045776367,24.549999237060547,32.3849983215332
2009-12-17,30.030000686645508,50.599998474121094,45.189998626708984,23.510000228881836,31.815000534057617
2009-12-18,30.014999389648438,50.689998626708984,45.400001525878906,23.530000686645508,31.8700008392334
2009-12-21,30.510000228881836,51.08000183105469,45.369998931884766,23.8700008392334,32.279998779296875
2009-12-22,30.94499969482422,51.900001525878906,46.09000015258789,24.610000610351562,32.52000045776367
2009-12-23,30.864999771118164,51.90999984741211,46.11000061035156,24.899999618530273,32.404998779296875
2009-12-24,31.049999237060547,52.2599983215332,46.58000183105469,24.84000015258789,32.09000015258789
2009-12-28,30.854999542236328,52.279998779296875,47.09000015258789,24.889999389648438,32.27000045776367
2009-12-29,31.229999542236328,52.7400016784668,47.349998474121094,24.770000457763672,32.400001525878906
2009-12-30,30.9950008392334,52.349998474121094,47.13999938964844,24.719999313354492,32.13999938964844
2009-12-31,31.360000610351562,53.08000183105469,46.7400016784668,24.329999923706055,32.310001373291016
2010-01-04,31.454999923706055,53.66999816894531,46.84000015258789,24.950000762939453,32.84000015258789
2010-01-05,31.31999969482422,53.38999938964844,46.40999984741211,24.8799991607666,32.595001220703125
2010-01-06,31.209999084472656,52.91999816894531,46.040000915527344,25.549999237060547,32.470001220703125
2010-01-07,30.799999237060547,52.27000045776367,45.369998931884766,25.360000610351562,32.29999923706055
2010-01-08,30.895000457763672,52.150001525878906,46,25.530000686645508,32.54499816894531
2010-01-11,31.020000457763672,51.84000015258789,45.47999954223633,25.469999313354492,32.2599983215332
2010-01-12,30.8700008392334,51.529998779296875,44.7400016784668,25.43000030517578,31.725000381469727
2010-01-13,31.19499969482422,52,45.15999984741211,25.90999984741211,31.96500015258789
2010-01-14,31.420000076293945,52.380001068115234,45.36000061035156,25.549999237060547,32.3849983215332
2010-01-15,30.81999969482422,52.119998931884766,44.86000061035156,25.219999313354492,31.899999618530273
2010-01-19,31.100000381469727,52.45000076293945,45.099998474121094,25.760000228881836,31.96500015258789
2010-01-20,30.55500030517578,51.58000183105469,43.849998474121094,25.139999389648438,31.405000686645508
2010-01-21,29.579999923706055,50.06999969482422,42.52000045776367,24.280000686645508,30.760000228881836
2010-01-22,29.190000534057617,49.31999969482422,42.20000076293945,23.81999969482422,30.059999465942383
2010-01-25,29.46500015258789,49.77000045776367,42.58000183105469,23.290000915527344,30.239999771118164
2010-01-26,29.389999389648438,50.209999084472656,42.459999084472656,22.690000534057617,30.329999923706055
2010-01-27,29.559999465942383,50.7599983215332,43.0099983215332,22.799999237060547,30.125
2010-01-28,29.59000015258789,49.5,42.790000915527344,22.479999542236328,30.270000457763672
2010-01-29,29.479999542236328,48.709999084472656,42.099998474121094,23.239999771118164,29.940000534057617
2010-02-01,29.924999237060547,49.33000183105469,42.54999923706055,24.209999084472656,30.299999237060547
2010-02-02,30.125,50.29999923706055,43.29999923706055,24.719999313354492,30.520000457763672
2010-02-03,29.8700008392334,49.720001220703125,43,24.809999465942383,30.299999237060547
2010-02-04,29.225000381469727,48.45000076293945,41.84000015258789,24.25,29.469999313354492
2010-02-05,29.450000762939453,48.619998931884766,42.56999969482422,24.399999618530273,29.764999389648438
2010-02-08,29.2549991607666,48.099998474121094,42.25,24,29.375
2010-02-09,29.780000686645508,48.86000061035156,42.869998931884766,24.670000076293945,29.674999237060547
2010-02-10,30.270000457763672,49.72999954223633,43.68000030517578,24.540000915527344,29.969999313354492
2010-02-11,31.010000228881836,50.91999816894531,44.68000030517578,24.690000534057617,30.739999771118164
2010-02-12,31.049999237060547,51.189998626708984,44.81999969482422,24.920000076293945,31.084999084472656
2010-02-16,31.479999542236328,52.369998931884766,45.560001373291016,25.56999969482422,31.440000534057617
2010-02-17,31.610000610351562,53.040000915527344,45.97999954223633,25.719999313354492,31.90999984741211
2010-02-18,31.7450008392334,53.45000076293945,46.099998474121094,26.110000610351562,32.08000183105469
2010-02-19,31.934999465942383,53.470001220703125,45.939998626708984,26.190000534057617,32.540000915527344
2010-02-22,31.80500030517578,53.040000915527344,45.65999984741211,26.139999389648438,32.61000061035156
2010-02-23,31.209999084472656,51.790000915527344,44.56999969482422,25.8700008392334,32.099998474121094
2010-02-24,31.415000915527344,51.7599983215332,44.810001373291016,25.84000015258789,32.20500183105469
2010-02-25,31.600000381469727,52.52000045776367,45.290000915527344,25.809999465942383,33
2010-02-26,31.94499969482422,53.16999816894531,45.43000030517578,25.329999923706055,33.23500061035156
2010-03-01,32.380001068115234,54.380001068115234,46.2599983215332,26.280000686645508,33.974998474121094
2010-03-02,32.91999816894531,56.81999969482422,47.2599983215332,26.420000076293945,34.880001068115234
2010-03-03,33.099998474121094,57.220001220703125,47.25,26.709999084472656,35.064998626708984
2010-03-04,33.84000015258789,57.59000015258789,47.630001068115234,26.239999771118164,35.47999954223633
2010-03-05,34.44499969482422,57.810001373291016,48.400001525878906,27.270000457763672,35.86000061035156
2010-03-08,34.494998931884766,57.86000061035156,48.70000076293945,27.510000228881836,35.665000915527344
2010-03-09,34.27000045776367,57.709999084472656,48.15999984741211,28,35.67499923706055
2010-03-10,34.60499954223633,57.65999984741211,47.959999084472656,28,36.03499984741211
2010-03-11,34.88999938964844,57.95000076293945,47.95000076293945,27.459999084472656,36.095001220703125
2010-03-12,35.39500045776367,58.56999969482422,48.54999923706055,27.440000534057617,36.04999923706055
2010-03-15,35.915000915527344,59.29999923706055,49.0099983215332,27.81999969482422,36.540000915527344
2010-03-16,36.97999954223633,60.150001525878906,49.470001220703125,27.809999465942383,37.17499923706055
2010-03-17,36.86000061035156,60.36000061035156,49.689998626708984,27.809999465942383,37.36000061035156
2010-03-18,36.59000015258789,60.09000015258789,49.59000015258789,27.790000915527344,37.06999969482422
2010-03-19,36.755001068115234,60.040000915527344,49.560001373291016,27.56999969482422,37.07500076293945
2010-03-22,37.08000183105469,60.540000915527344,49.790000915527344,27.799999237060547,37.59000015258789
2010-03-23,37.459999084472656,61.22999954223633,50.47999954223633,28.309999465942383,37.98500061035156
2010-03-24,37.04999923706055,60.5,50.040000915527344,29.059999465942383,37.599998474121094
2010-03-25,37.310001373291016,60.810001373291016,50.59000015258789,30.200000762939453,37.154998779296875
2010-03-26,37.025001525878906,60.150001525878906,49.619998931884766,30.56999969482422,36.404998779296875
2010-03-29,37.029998779296875,60.470001220703125,50.029998779296875,31.049999237060547,36.72999954223633
2010-03-30,37.25,60.709999084472656,50.220001220703125,31.739999771118164,36.60499954223633
2010-03-31,37.290000915527344,60.70000076293945,50.02000045776367,31.8700008392334,36.5
2010-04-01,37.255001068115234,61.5099983215332,50.36000061035156,31.729999542236328,37.005001068115234
2010-04-05,36.834999084472656,61.43000030517578,50.310001373291016,32.130001068115234,36.685001373291016
2010-04-06,37.060001373291016,61.25,50.439998626708984,32.310001373291016,36.56999969482422
2010-04-07,36.505001068115234,60.91999816894531,49.790000915527344,32.41999816894531,36.30500030517578
2010-04-08,36.90999984741211,60.97999954223633,50.09000015258789,32.09000015258789,36.40999984741211
2010-04-09,36.939998626708984,60.95000076293945,50.34000015258789,32.310001373291016,36.60499954223633
2010-04-12,37.09000015258789,61.06999969482422,50.41999816894531,32.59000015258789,36.630001068115234
2010-04-13,37.20000076293945,61.130001068115234,50.33000183105469,32.689998626708984,36.400001525878906
2010-04-14,38.31999969482422,63.060001373291016,51.599998474121094,33.470001220703125,37.415000915527344
2010-04-15,38.32500076293945,63.5099983215332,51.91999816894531,33.72999954223633,37.529998779296875
2010-04-16,37.564998626708984,62.9900016784668,51.08000183105469,33.36000061035156,37.11000061035156
2010-04-19,37.845001220703125,63.27000045776367,51.29999923706055,33.119998931884766,37.5
2010-04-20,38.20500183105469,64.56999969482422,52.08000183105469,33.5,37.91999816894531
2010-04-21,38.32500076293945,64.4000015258789,52.029998779296875,33.290000915527344,37.755001068115234
2010-04-22,38.41999816894531,64.7300033569336,51.90999984741211,33.040000915527344,38.03499984741211
2010-04-23,38.400001525878906,64.9000015258789,51.900001525878906,32.90999984741211,38.59000015258789
2010-04-26,38.2599983215332,65.30000305175781,52.0099983215332,32.439998626708984,38.400001525878906
2010-04-27,37.084999084472656,63.439998626708984,50.41999816894531,31.65999984741211,37.040000915527344
2010-04-28,37.04999923706055,63.18000030517578,50.349998474121094,31.780000686645508,36.959999084472656
2010-04-29,37.744998931884766,63.25,51.34000015258789,32.38999938964844,37.564998626708984
2010-04-30,37.22999954223633,61.9900016784668,50.90999984741211,31.559999465942383,36.685001373291016
2010-05-03,37.45500183105469,62.79999923706055,52.189998626708984,32.22999954223633,36.939998626708984
2010-05-04,36.470001220703125,60.709999084472656,51.119998931884766,31.110000610351562,35.994998931884766
2010-05-05,35.72999954223633,59.25,50.150001525878906,30.06999969482422,35.38999938964844
2010-05-06,34.279998779296875,56.029998779296875,47.970001220703125,29,33.86000061035156
2010-05-07,34.38999938964844,56.29999923706055,48.15999984741211,28.540000915527344,33.915000915527344
2010-05-10,36.02000045776367,58.88999938964844,50.209999084472656,29.969999313354492,35.46500015258789
2010-05-11,36.07500076293945,59.119998931884766,50.599998474121094,31.1200008392334,35.435001373291016
2010-05-12,36.744998931884766,60.560001373291016,51.56999969482422,33.25,36.33000183105469
2010-05-13,36.40999984741211,60.18000030517578,51.380001068115234,33.029998779296875,36.33000183105469
2010-05-14,35.44499969482422,58.56999969482422,50.540000915527344,31.780000686645508,35.380001068115234
2010-05-17,34.935001373291016,58.279998779296875,49.380001068115234,31.3799991607666,35.224998474121094
2010-05-18,34.755001068115234,58.33000183105469,48.91999816894531,30.65999984741211,34.834999084472656
2010-05-19,34.79499816894531,58.529998779296875,48.209999084472656,29.510000228881836,35.5
2010-05-20,32.904998779296875,55.560001373291016,45.68000030517578,27.229999542236328,34.064998626708984
2010-05-21,33.72999954223633,56.720001220703125,46.77000045776367,27.670000076293945,34.93000030517578
2010-05-24,33.290000915527344,56.130001068115234,46.189998626708984,26.8700008392334,34.404998779296875
2010-05-25,33.65999984741211,55.650001525878906,46.189998626708984,26.639999389648438,34.8849983215332
2010-05-26,34.17499923706055,56.47999954223633,46.22999954223633,26.959999084472656,35.189998626708984
2010-05-27,34.900001525878906,59.33000183105469,46.459999084472656,28.399999618530273,34.33000183105469
2010-05-28,34.23500061035156,58.83000183105469,45.65999984741211,28,33.85499954223633
2010-06-01,33.56999969482422,59.09000015258789,47.04999923706055,27.639999389648438,33.474998474121094
2010-06-02,34.349998474121094,60.709999084472656,48.91999816894531,29.3799991607666,34.85499954223633
2010-06-03,34.25,60.61000061035156,49.08000183105469,29.559999465942383,34.869998931884766
2010-06-04,33.060001373291016,57.849998474121094,46.47999954223633,27.889999389648438,33.71500015258789
2010-06-07,32.790000915527344,57.310001373291016,46.119998931884766,27.780000686645508,33.46500015258789
2010-06-08,33.25,57.900001525878906,46.70000076293945,27.530000686645508,34.3650016784668
2010-06-09,33.04499816894531,57.90999984741211,46.77000045776367,27.760000228881836,34
2010-06-10,34.0099983215332,59.58000183105469,48.16999816894531,29.280000686645508,34.775001525878906
2010-06-11,34.099998474121094,59.209999084472656,48.38999938964844,29.209999084472656,34.80500030517578
2010-06-14,34.51499938964844,59.83000183105469,48.459999084472656,29.850000381469727,35.130001068115234
2010-06-15,35.72999954223633,61.34000015258789,49.97999954223633,30.5,36.599998474121094
2010-06-16,35.689998626708984,61.29999923706055,50.27000045776367,30.829999923706055,36.5099983215332
2010-06-17,35.564998626708984,60.83000183105469,49.7400016784668,31.209999084472656,36.46500015258789
2010-06-18,35.94499969482422,61.369998931884766,50.0099983215332,30.969999313354492,36.67499923706055
2010-06-21,35.9900016784668,61.540000915527344,50.279998779296875,30.31999969482422,36.79999923706055
2010-06-22,35.51499938964844,60.790000915527344,49.77000045776367,29.3799991607666,36.44499969482422
2010-06-23,34.91999816894531,59.31999969482422,49.02000045776367,29.850000381469727,35.744998931884766
2010-06-24,34.334999084472656,57.880001068115234,48.27000045776367,29.6200008392334,34.65999984741211
2010-06-25,34.45500183105469,58.13999938964844,48.41999816894531,30.229999542236328,34.345001220703125
2010-06-28,34.209999084472656,57.5099983215332,48.41999816894531,30.670000076293945,34.119998931884766
2010-06-29,32.625,54.18000030517578,46.43000030517578,29.190000534057617,31.844999313354492
2010-06-30,32.45500183105469,54.279998779296875,46.02000045776367,28.989999771118164,31.114999771118164
2010-07-01,32.04999923706055,54.04999923706055,45.58000183105469,28.610000610351562,31.084999084472656
2010-07-02,32.1349983215332,54.380001068115234,45.47999954223633,27.68000030517578,30.969999313354492
2010-07-06,33.13999938964844,55.369998931884766,46.279998779296875,27.780000686645508,31.395000457763672
2010-07-07,33.84000015258789,56.47999954223633,47.119998931884766,28.790000915527344,31.71500015258789
2010-07-08,33.935001373291016,56.650001525878906,47.70000076293945,29.510000228881836,32.064998626708984
2010-07-09,34.57500076293945,57.83000183105469,48.7599983215332,29.450000762939453,33.165000915527344
2010-07-12,34.564998626708984,57.970001220703125,48.779998779296875,28.600000381469727,32.85499954223633
2010-07-13,35.084999084472656,58.97999954223633,50.16999816894531,29.700000762939453,33.619998931884766
2010-07-14,35,59.5,50.189998626708984,29.469999313354492,33.7400016784668
2010-07-15,35,59.790000915527344,50.380001068115234,28.940000534057617,34.0099983215332
2010-07-16,34.04999923706055,58.09000015258789,48.869998931884766,27.299999237060547,32.834999084472656
2010-07-19,33.84000015258789,58.18000030517578,48.2400016784668,27.290000915527344,32.5
2010-07-20,34.29999923706055,59.040000915527344,48.869998931884766,28.030000686645508,32.900001525878906
2010-07-21,33.654998779296875,57.459999084472656,47.56999969482422,27.700000762939453,31.9950008392334
2010-07-22,34.220001220703125,58.72999954223633,48.20000076293945,29.399999618530273,32.3849983215332
2010-07-23,34.650001525878906,59.68000030517578,48.400001525878906,30.219999313354492,32.98500061035156
2010-07-26,35.36000061035156,60.959999084472656,48.880001068115234,31.510000228881836,33.32500076293945
2010-07-27,35.599998474121094,61.54999923706055,49.38999938964844,31.389999389648438,33.849998474121094
2010-07-28,35.810001373291016,60.91999816894531,49.529998779296875,30.68000030517578,33.880001068115234
2010-07-29,35.70500183105469,60.439998626708984,50.0099983215332,30.829999923706055,34.29999923706055
2010-07-30,35.595001220703125,61.060001373291016,50.130001068115234,30.670000076293945,34.35499954223633
2010-08-02,36.18000030517578,61.560001373291016,50.849998474121094,31.510000228881836,34.665000915527344
2010-08-03,35.970001220703125,61.36000061035156,50.310001373291016,31.700000762939453,34.59000015258789
2010-08-04,36.42499923706055,61.68000030517578,50.75,32.29999923706055,34.8650016784668
2010-08-05,36.025001525878906,61.0099983215332,49.97999954223633,34.119998931884766,34.599998474121094
2010-08-06,35.560001373291016,59.95000076293945,49.4900016784668,32.9900016784668,34.27000045776367
2010-08-09,35.849998474121094,60.279998779296875,49.70000076293945,34.130001068115234,34.779998779296875
2010-08-10,35.595001220703125,60.040000915527344,49.34000015258789,32.439998626708984,34.28499984741211
2010-08-11,34.310001373291016,57.900001525878906,47.77000045776367,31.209999084472656,33.220001220703125
2010-08-12,33.95000076293945,56.7599983215332,47.290000915527344,30.979999542236328,32.849998474121094
2010-08-13,34.08000183105469,56.68000030517578,47.68000030517578,30.459999084472656,32.89500045776367
2010-08-16,33.94499969482422,56.68000030517578,47.83000183105469,31.030000686645508,32.810001373291016
2010-08-17,34.310001373291016,57.04999923706055,48.880001068115234,33.16999816894531,33.2400016784668
2010-08-18,34.619998931884766,57.209999084472656,49.63999938964844,33.41999816894531,33.84000015258789
2010-08-19,33.82500076293945,56.130001068115234,48.810001373291016,31,33.15999984741211
